2221001003	BWB	0	0	0	0	1	0	3	0	0	0	0	0	2026
2221001004	BWB	0	0	0	0	1	0	3	0	0	0	0	0	2026
2221001005	BWB	0	0	0	0	1	0	3	0	0	0	0	0	2026
2221001006	BWB	0	0	0	0	1	0	3	0	0	0	0	0	2026
2221001007	BWB	0	0	0	0	1	0	3	0	0	0	0	0	2026
2221001008	BWB	0	0	0	0	1	0	3	0	0	0	0	0	2026
2221001009	BWB	0	0	0	0	1	0	3	0	0	0	0	0	2026
2221003	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
2221004	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
2221005	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
2221006	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
2221007	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
2221008	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
2221010	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
2221011	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
2221012	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
2221013	BWB	0	0	0	0	0	0	2	0	0	0	0	0	2026
2221013001	BWB	0	0	0	0	1	0	3	0	0	0	0	0	2026
2221013002	BWB	0	0	0	0	1	0	3	0	0	0	0	0	2026
2221013003	BWB	0	0	0	0	1	0	3	0	0	0	0	0	2026
4002001	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
4002002	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
4002003	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
4002004	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
4002005	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
4002006	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
4002007	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
5101001	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
4101001	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
4101002	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
4101003	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
4101004	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
4101005	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
4101006	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
4104001	BWB	0	0	0	0	1	0	2	0	0	0	0	0	2026
